Order_ID,Payment_Method,Transaction_Status
93d58ea7-9f83-44e8-bf72-efafd2e3a03d,Debit Card,pending
08694cf9-b737-4600-aa21-b1c13ed6f39f,Debit Card,pending
6012c1ea-c25f-41a9-bd61-a8fec2925849,Credit Card,completed
06696274-ee21-4e21-84d1-c8400488b6b8,PayPal,completed
7156b895-3972-4555-a511-5a20c485870b,Debit Card,completed
7d8141a0-8915-48c2-a6d2-d1a886810b46,Credit Card,completed
06887b5f-e786-46e4-b614-826f5768940d,PayPal,pending
17770075-32d7-49e2-af21-96b4501ed399,PayPal,pending
a912991f-9e8d-4cbc-b094-ac3c2ce02f98,Credit Card,pending
8c117bf7-882e-4bac-b938-fc6a71ec1ae0,PayPal,completed
69a19c8b-e9c0-4ac5-970c-cd3af626455b,PayPal,pending
737f5fa3-9c4a-4c18-b11b-3740634a20bb,Credit Card,completed
26350723-8d9b-4f20-91ed-b0281190b9b4,PayPal,completed
edb31ba1-bd1b-4b41-a1ac-3b682bcce73f,PayPal,pending
fcfe7f8e-5380-4063-8abe-eebe76f9c11b,Credit Card,completed
dd6368b6-7b06-4319-a7cf-9acb04acce53,PayPal,pending
51186c03-0e82-4bc0-a5b2-c595e3e078d2,Debit Card,completed
45ff98f6-0822-482e-a11d-1452c78d5748,Credit Card,pending
02f8ba73-3185-44f5-beaa-29f23b2f91b7,PayPal,completed
fdfe61d0-4daf-455e-9b71-42a4d5bba224,PayPal,completed
a2270542-7349-4c1e-b047-661d62690774,Credit Card,pending
83e10cf5-488f-4990-993b-867bb7e391d0,Credit Card,completed
ec81433f-b598-4478-954c-14ac13b05533,PayPal,pending
7402d896-8db1-4ee3-9539-1bf5fc786429,Debit Card,pending
0bf139b1-9c34-48c8-be78-883f2ad943d9,Credit Card,completed
b1645709-fe78-48b4-a6fc-2691173c287d,PayPal,completed
235ec95b-ea3c-4d45-9d34-f759780aeb86,Debit Card,completed
a199463b-67fb-4373-b52f-86b9b989b49b,Credit Card,pending
7bba88df-3dad-41bd-886b-515495152212,PayPal,pending
db50bf35-a5f1-46e2-b860-000cbb7b01b1,Credit Card,completed
8c603384-61ce-4f79-8217-739340a01d2f,PayPal,completed
6f41937d-a752-4d5e-9685-ced5dfb70778,Debit Card,pending
7fab2109-8919-4b87-a1bb-9fd4a1f329cc,PayPal,completed
a6830ca5-5a15-4d24-973e-71014a239ed9,Credit Card,completed
0d5b1765-046d-45f6-a416-749471d8729a,PayPal,completed
512d4e5e-c173-4628-be19-0de98399d3c0,Credit Card,pending
61980d94-affa-4760-8c6b-f64543ed837d,Credit Card,completed
c4c902b5-a83d-440c-a75e-8024de4e084b,PayPal,pending
d25d2760-078f-46e2-af88-ee895aa44884,Debit Card,completed
b296f4fc-7dfe-4b0c-a40d-58daefe3ecc7,Debit Card,pending
c5a09ebe-9975-42c9-932b-666beb007b0c,PayPal,pending
76584e6c-928d-4f04-a4c9-f4ea6f0a0b22,PayPal,completed
1fef8f67-20fe-4423-9cf1-80cbf2025f5c,Debit Card,pending
f7987552-a822-45b0-8eff-cc388f3e2634,Credit Card,pending
c5fa5492-178a-4f28-a47b-0da9bd5030b9,Credit Card,pending
cb5d31ff-d7c4-44c5-8ff3-2227083d3361,Debit Card,pending
44adb78f-8c84-4c68-9096-fc1a29a9f0db,Debit Card,completed
9db32114-0577-456f-aa37-2eca4046db82,Debit Card,completed
128fb4b2-4810-4848-bd2c-ece2ffe18845,PayPal,pending
3e654ae5-22f3-4f3f-921d-67a1c4bb0998,Debit Card,completed
8620b31c-1240-4225-acfe-f0cbcd664d2a,PayPal,pending
090a66d1-e3b7-4ff9-bb3c-f778a9153068,Credit Card,pending
ae7769cb-e288-4d82-a15e-c8a4c143d902,Debit Card,pending
3b949daf-c8bf-4a6f-afee-1b1baa48a8bd,Debit Card,completed
8a616e97-4f11-447e-abad-4c228c445dad,Debit Card,pending
f596d8e8-1364-4955-a316-6a7107e29e9b,Credit Card,pending
769f5bd9-2e89-47ec-977b-b20262c588c0,Credit Card,pending
cb9ceb21-4171-4374-8bf2-31eeb4f4d74d,Debit Card,pending
464fb152-5b8c-474a-8437-313a881faa05,PayPal,completed
b353970a-6fc5-4d1b-afd2-47382e6810c3,PayPal,pending
7ee574b9-6ef8-463a-9333-7bcc1c3b5dc8,Debit Card,pending
e97ade3b-cf51-455c-adb1-9113b8923b98,Credit Card,completed
8e1aa8b2-4a44-47f2-b56e-65bfab0b103f,Debit Card,pending
d871cc2f-c704-47fa-86e0-219078c9ddaa,Debit Card,pending
fe236b34-32a6-402f-8772-771353d8136c,Debit Card,completed
39f75b83-a60d-4d71-a18a-3b567c983dac,PayPal,pending
3fdb6b98-82c3-4127-9c7b-fb71a6430ff0,Credit Card,pending
92615b55-1b6f-4353-aad5-1ae82d9cb525,Credit Card,pending
b28d83cc-3e5f-4aeb-9f27-b8d1d2624a0e,Debit Card,pending
d9a48d1f-5b3d-4922-a1ce-8db07ea3bd75,Credit Card,completed
3c3c068f-bde6-4d0f-9f98-9423edb3bd7c,Credit Card,pending
b536f5a0-0d47-4a93-8e29-b2e46420fd1d,Credit Card,pending
72dc6838-db2c-4833-9689-b7413eec0508,Credit Card,completed
8c03e480-58ae-489a-bbbd-e351543801ed,PayPal,pending
2bfc59f5-5e4d-4e06-9988-fdd5c8ecad7f,Debit Card,completed
09b9afe1-4c80-4ec8-b4d5-823abd4a1f29,PayPal,pending
8764b073-0485-4a32-8f80-c638984aca5d,Credit Card,completed
03bf7bd5-228d-4d72-b2ab-c9d7aa0510cb,Credit Card,completed
cc554661-9291-4c9f-ad15-d3230e6fd9b9,PayPal,pending
5f992083-919a-4e01-a87f-18e928d54fe6,Debit Card,pending
98ee8d5f-6480-45db-934c-6a5b0e4bc504,PayPal,completed
f374dc41-77ea-4bb5-9f5d-fc70047ba87e,Debit Card,pending
c94d0f3e-eb30-484c-916a-2db1c1d7eb3c,Debit Card,pending
633113af-505d-46fe-912f-79c46f6caf12,PayPal,completed
85dcd3aa-7aaa-47e1-9907-3e17205f3ebf,PayPal,completed
63785afb-d4ca-4466-b985-4ff966fc3c39,Debit Card,completed
c3a3f40b-fdcd-4fcb-bb5a-2f67248a2e27,Credit Card,pending
e77de6f2-9670-49c1-8cfd-c7b2999431ce,Credit Card,completed
6c984981-ae40-4645-bee7-eeb5a5411746,Credit Card,pending
64d63894-9e2e-4271-aa1f-3b0eaaee6199,Credit Card,pending
3f019dd3-d3bf-4deb-90cd-6280a837932f,Debit Card,pending
7fe4ee98-1364-4278-b440-c60affc24ade,PayPal,pending
326f1ed0-628f-4d14-978e-3b271ce1acb7,PayPal,completed
d3b79e9c-c510-4cea-8dff-70ab9e917384,Debit Card,completed
dc4e248c-4171-47d6-895d-21156596af2a,PayPal,pending
19047fee-f7df-4afe-9200-0d7724aa9152,Debit Card,pending
fc246b0f-a64c-4b7b-a02a-e5a2aa8e6a81,Credit Card,completed
477ed0fa-ff75-41f4-a866-90ac69edfa05,Debit Card,pending
1d0e6e69-98f2-49f2-b07d-9d488df50ad3,PayPal,completed
c49e40a0-7f59-4ad0-aeea-2555ea302e38,Debit Card,pending
433690bb-39c7-459f-ab3a-6000a3dd03a5,PayPal,completed
6ecd035e-7d9a-4b65-9544-bdd5de6de536,Credit Card,pending
2b31c7ef-c209-4a91-86a9-87aa749b635b,PayPal,pending
7c3dbe82-d91c-4461-906e-e41e535c7693,Debit Card,completed
51d65a08-1cf1-483e-be68-eb83bb4ad811,PayPal,pending
6e01f877-838e-4dd9-a042-52e693da7b22,PayPal,completed
2a9e6088-310c-43bb-950e-46e7a533ae6b,PayPal,completed
74ce6fdc-c649-4f17-bc3c-35ae39cb8a9c,Credit Card,completed
47086294-3266-46c3-8112-41744f526787,Debit Card,pending
2265430f-a650-4026-8d0c-2c2dc32e825c,PayPal,completed
848e55c1-dc0e-4747-943e-f4944f650eee,Debit Card,pending
322e70ae-894f-4b41-a9dc-d34fa62444c5,Debit Card,completed
cf8db020-dff2-4332-9793-119317e09805,Credit Card,pending
b474758d-5e39-498a-9759-a09306d960cd,Credit Card,pending
d0f3cc86-b457-42c6-8129-f81868a005cc,Debit Card,pending
218c5dcc-a473-43e1-a898-dcc917778e3a,Debit Card,completed
a4d5e672-7b2c-4456-b1e5-636da76959d1,Debit Card,completed
483af6ab-61cb-4bec-83f8-11be53119ecc,Debit Card,completed
0e66e621-8f50-4322-9287-edea11c6f588,Credit Card,pending
7446184e-4157-48f7-b758-01613ac22f28,Debit Card,pending
7fa6c99d-46a4-4ad4-88bd-f1476886b8d0,PayPal,completed
a462e995-32d7-4262-b88b-c733a27bca98,PayPal,completed
f69063da-43b7-4195-b38b-2ccad9be56e6,PayPal,completed
34a29b17-d2d1-4d0e-9093-822333817a56,PayPal,completed
8208475a-7e61-44e5-a9ec-9697ef179914,Credit Card,completed
c86ffbe3-4120-4592-87c2-1753a5a9adf4,Debit Card,pending
8b7deb77-2381-405e-a724-d9977cd894e1,PayPal,completed
2e644e0c-52b5-474a-b1c5-4d3305c4054f,PayPal,pending
d185f59c-7203-4fd7-b34d-2fce8827fc28,Credit Card,pending
187b9b6f-6305-4541-87a7-a89c2d0079df,Credit Card,pending
0528b841-2072-4180-8880-5c695d7dbc17,Debit Card,pending
26702d85-40b9-4cfa-9ee9-65627b4528a0,PayPal,completed
cadc0727-dfaf-4348-8fc5-7fa7c1f9389f,Credit Card,completed
6c9f6310-1c82-4bb9-b7f6-251396ac4a1f,Debit Card,pending
2a2f49fe-c7b5-4d8f-870b-733f5aebb851,PayPal,pending
e1f64716-dae4-47ae-8abe-487145a3a0be,PayPal,pending
c68671a8-e11a-44cc-9986-9a52dc915c94,Debit Card,pending
b2d06e54-09c3-4356-9408-aa823c2a8a5a,PayPal,completed
a059e0c9-e042-4f92-a70a-51b339382556,PayPal,completed
1428d2d0-ecc6-4609-946d-0bfa7513d964,Debit Card,pending
2dd1309b-ed9d-438c-8fcd-52a577bea2f2,Debit Card,completed
9ea61a8b-5db4-48f8-8929-46867e059db0,Debit Card,pending
3edfeb57-5afc-42eb-b75a-dd65cc9ed3f5,PayPal,pending
20ee0559-45db-4498-8027-604509e92de8,PayPal,completed
845867e8-2cdc-4a30-9a2b-f65df4d612bc,PayPal,pending
dca0ae00-315e-41e0-9e76-9a07db137ee1,PayPal,completed
843ac741-1681-4d51-881d-b1a06ed2ff5b,PayPal,pending
fc9e715b-771f-4cb3-8e61-86595a70aca7,Debit Card,pending
8872beab-e3e8-439f-9fa8-7a873b6ac508,Debit Card,completed
d6ca0806-bbd5-4a06-96da-c8f31af1710a,Credit Card,completed
dd9a8ff8-248c-41b2-9813-ceb12dab39c0,PayPal,completed
e5905d13-79b5-4f63-b393-d2b9c9fe00ab,PayPal,completed
134b0d13-493d-45c6-8cb6-69b35eccd5f9,Credit Card,completed
fb0f1d22-c912-4729-ba6b-b3a7540968c8,Debit Card,completed
da8b327a-e0e6-4b88-9449-1817d53c9b0b,Credit Card,pending
9a4534b4-47fa-4999-896c-466937f5a725,Credit Card,completed
ad10190e-8db8-49b9-83c4-9ddbb69df4f4,Credit Card,pending
4aafeef8-ba97-4566-b0ca-c4796c81545b,PayPal,pending
e5f1dd52-a8c9-49a9-a1cc-97dcfd629643,Credit Card,completed
4d247ac7-6546-4cd0-beb3-d1735fc4744b,Credit Card,completed
a0501220-d18b-4149-bed8-eeac1160b083,Debit Card,pending
90976b02-c737-4096-8484-ee5219306124,Credit Card,completed
5943fde3-90c7-4d4e-8967-9632d47e0154,Credit Card,completed
7388dc0b-2b70-4ce4-a167-33b908380073,Credit Card,pending
b9eb56cc-e54e-43c5-b200-b108d9346d8c,PayPal,completed
f79fc065-d1bb-43b5-9bf7-1932e6e9287a,Credit Card,completed
a2c814b2-9473-404b-a257-3cf0b003c773,Debit Card,pending
a00f6b89-d8fc-4214-98ca-63565ee694a0,PayPal,pending
09f21447-6c84-460d-bebd-63e52ac1f4f0,Credit Card,pending
7a2636d4-a077-46df-abab-91ea9392d863,Credit Card,completed
1e9e118d-7e63-43e6-91a6-cb6fc3f39c15,PayPal,completed
a18265b5-c2c8-4fcf-9b3a-74e8d47b8145,Credit Card,pending
ff67d50b-232e-47ac-98db-e887a40083b5,PayPal,completed
39e23a58-149d-4306-b397-1856f0bb8057,Debit Card,completed
46c7d660-cd7f-4810-9c7e-9d43a4b627f4,Debit Card,completed
8fcf5287-f65d-43f8-8315-227f9ce0116f,Debit Card,completed
26a9eb71-fcc0-4749-ab53-cf589318f902,Debit Card,completed
4c7544b4-5843-44ad-91af-630caf68380a,Debit Card,pending
2185e7d4-c67f-4f9c-acd8-5aae1731019b,Credit Card,pending
a8cd9bbd-53b6-462c-b38e-905c9b0a2f84,Credit Card,completed
ca8995cd-cd25-43dc-bd2c-abd248cbf455,Debit Card,completed
8c036a14-24fe-48a3-8d3b-ac4e84a5d090,PayPal,pending
57e617a5-4374-4101-a3f4-943ced292022,PayPal,pending
2afe6994-b854-4c52-951b-8bd60d239ac5,PayPal,pending
d92511a4-4398-4a56-9936-46945cb847e6,Credit Card,pending
0051dabb-411c-4dd2-99fe-bbc376d2c584,Credit Card,pending
ccecccdd-89cb-4770-b949-24cccb804c4e,Debit Card,completed
ae1dbae7-1448-486b-b9f1-01c8e494b8b0,Debit Card,completed
cabe9608-d32d-4731-aba6-56cff0cc5f43,Credit Card,completed
84cd7588-3d3e-4572-a131-22924bec6a5a,Credit Card,completed
0476a96f-4a12-4e2e-b8d5-4c61fc63dd87,Credit Card,completed
fd119688-d5ab-404e-a08b-00cbf3b24191,PayPal,pending
238c3322-e5ff-44a8-ad66-d0bb872a790b,Credit Card,pending
a014ad92-7148-4c8d-8c38-e5fb874c14af,Debit Card,completed
424135ec-0c99-4531-a495-9216fed4bbad,Credit Card,pending
0d1fc6a7-69fb-4e27-9b40-28db944efa81,Credit Card,pending
87f63deb-015e-478a-b459-7876d12064e3,PayPal,completed
eeb1c6a6-4477-497f-8473-c6519194bb11,Credit Card,pending
522e1b1e-5f9f-44ea-8ed4-8f8b1c8a1b3e,Debit Card,completed
67690213-bb1a-48ba-80f2-5b466beec8a6,Debit Card,pending
0e78cf39-604a-4f1d-bbfb-79aacadccd5f,Debit Card,pending
40e0a9f8-663e-4421-b456-6891d67ec318,Credit Card,completed
545d384c-29c8-4904-8008-c5d5b5bae658,PayPal,completed
acba4b9f-1011-41d4-8e3f-66e2f3f5df65,Credit Card,completed
3ac6bbb0-c301-4e84-bdfc-a77609cea72d,Debit Card,completed
4823630d-1bf4-43f0-a1af-55a555ae21d3,Debit Card,completed
d7242eca-61c4-4fcb-97e6-11347e2a8a2f,PayPal,completed
bb17468a-7648-4974-b3d6-9f9f1a78cb39,PayPal,pending
184827be-c3bd-40a1-a2bb-8b085d58ddc0,PayPal,completed
2dac83f2-fddb-4761-b211-ea716feee91c,PayPal,pending
08341169-2d82-41d4-8273-fda624f99042,PayPal,pending
476f789e-727f-4aad-9395-3d66aec6261a,Credit Card,pending
